 Sistema de Informação de Atenção Básica - Situação de Saneamento - Brasil
Nº FamíliasAb água-rede públAb água-poço/nasc.Ab água-outrosLixo-coletadoLixo-queim/enterrLixo-céu abertoFez.Urina-esgotoFez.Urina-fossaFez.Urina-céu abTip.Casa TijoloTip.Casa TaipaRevTip.Casa TaipaÑRevTip.Casa MadeiraTip.Casa Mat.AprovTip.Casa OutrosTrat.Água FiltradaTrat.Água FervidaTrat.Água CloradaTrat.Água s/Trat.Energia ElétricaFam.Benef. do PBFFam. com CADÚnico por Município
Período:Dez/2014
"Município";"Nº_Famílias";"Ab_água-rede_públ";"Ab_água-poço/nasc.";"Ab_água-outros";"Lixo-coletado";"Lixo-queim/enterr";"Lixo-céu_aberto";"Fez.Urina-esgoto";"Fez.Urina-fossa";"Fez.Urina-céu_ab";"Tip.Casa_Tijolo";"Tip.Casa_TaipaRev";"Tip.Casa_TaipaÑRev";"Tip.Casa_Madeira";"Tip.Casa_Mat.Aprov";"Tip.Casa_Outros";"Trat.Água_Filtrada";"Trat.Água_Fervida";"Trat.Água_Clorada";"Trat.Água_s/Trat.";"Energia_Elétrica";"Fam.Benef._do_PBF";"Fam._com_CADÚnico"
"411605 MISSAL";4085;3490;571;24;3453;624;8;58;4009;18;2652;13;16;990;15;399;1419;30;875;1761;4064;359;178
"411610 MOREIRA SALES";3800;3780;19;1;3726;71;3;7;3788;5;2744;-;1;1047;6;2;409;1;1;3389;3788;445;622
"411620 MORRETES";4316;2999;1229;88;3985;322;9;1604;2636;76;2242;4;13;1752;29;276;364;66;2451;1435;4234;277;274
"411630 MUNHOZ DE MELO";1087;902;185;-;1056;31;-;-;1086;1;894;-;-;192;1;-;2;-;-;1085;1087;70;121
"411640 NOSSA SENHORA DAS GRACAS";1342;1309;33;-;1293;44;5;10;1327;5;1127;-;-;199;16;-;48;2;734;558;1340;4;10
"411650 NOVA ALIANCA DO IVAI";493;392;100;1;392;101;-;1;492;-;412;1;-;79;-;1;1;2;404;86;486;33;131
"411660 NOVA AMERICA DA COLINA";948;877;70;1;811;136;1;1;946;1;793;3;1;150;-;1;301;10;240;397;942;34;28
"411670 NOVA AURORA";3873;3117;748;8;3232;629;12;755;3117;1;2482;2;-;1337;5;47;42;1;105;3725;3865;281;264
"411680 NOVA CANTU";1707;1215;432;60;1140;549;18;2;1694;11;939;13;1;711;17;26;102;10;120;1475;1689;248;663
"411690 NOVA ESPERANCA";6329;6026;301;2;6311;17;1;3095;3226;8;5355;14;6;921;9;24;384;22;4327;1596;6267;208;415
"411700 NOVA FATIMA";1910;1899;10;1;1905;5;-;61;1837;12;1372;1;13;519;5;-;577;4;331;998;1879;288;399
"411705 NOVA LARANJEIRAS";2484;947;1535;2;767;1654;63;549;1820;115;859;4;2;1604;12;3;53;8;894;1529;2446;6;4
"411710 NOVA LONDRINA";4588;4386;201;1;4378;201;9;845;3737;6;3778;10;2;772;22;4;123;15;1019;3431;4555;126;115
"411720 NOVA OLIMPIA";1996;1838;155;3;1820;172;4;2;1992;2;1451;1;1;542;1;-;4;-;4;1988;1995;5;10
"411721 NOVA SANTA BARBARA";1265;1098;167;-;1150;114;1;-;1262;3;1026;5;2;229;-;3;117;5;2;1141;1258;172;118
"411722 NOVA SANTA ROSA";2339;2144;189;6;1916;422;1;61;2274;4;1872;9;-;384;37;37;394;19;1691;235;2328;65;66
"411725 NOVA PRATA DO IGUACU";3002;1936;1058;8;1837;1140;25;17;2929;56;1258;15;9;1414;10;296;149;18;208;2627;2977;127;107
"411727 NOVA TEBAS";2441;1183;1240;18;1198;1175;68;30;2340;71;640;10;9;1708;44;30;80;13;369;1979;2267;152;123
"411729 NOVO ITACOLOMI";914;526;388;-;530;383;1;57;848;9;574;-;2;312;5;21;83;6;445;380;905;112;90
"411730 ORTIGUEIRA";6414;3445;2934;35;3497;2713;204;1170;4862;382;3117;16;38;3069;78;96;351;39;3425;2599;5934;94;63
"411740 OURIZONA";912;910;2;-;912;-;-;-;912;-;731;2;1;176;2;-;5;-;-;907;894;90;110
"411750 PAICANDU";8975;8930;24;21;8930;31;14;4197;4764;14;8422;24;5;465;44;15;745;24;1522;6684;8894;152;183
"411760 PALMAS";5616;5381;224;11;5355;248;13;2800;2700;116;1759;11;39;3631;88;88;368;120;28;5100;5549;412;600
"411770 PALMEIRA";7256;5540;1659;57;4902;2228;126;4179;2876;201;3629;3;5;3108;20;491;266;70;83;6837;6785;1;1
"411790 PALOTINA";7549;6899;623;27;6917;625;7;2340;5200;9;5812;14;4;1411;13;295;766;60;366;6357;7539;116;115
"411800 PARAISO DO NORTE";4207;4062;145;-;4075;132;-;944;3262;1;3650;-;-;557;-;-;15;-;10;4182;4207;113;113
"411810 PARANACITY";2598;2504;92;2;2569;27;2;1074;1448;76;2030;10;-;546;9;3;37;8;8;2545;2590;-;-
"411820 PARANAGUA";20193;17793;2328;72;19849;260;84;10313;4866;5014;13356;12;10;6067;86;662;1267;242;600;18084;20137;161;37
"411830 PARANAPOEMA";909;854;55;-;881;28;-;14;893;2;844;-;5;59;1;-;11;1;648;249;902;33;31
"411840 PARANAVAI";18845;18751;84;10;18760;79;6;14773;4065;7;16461;9;1;2087;11;276;2142;25;57;16621;18823;991;1024
"411850 PATO BRANCO";13861;12973;853;35;13179;673;9;10682;3139;40;9484;28;14;2590;61;1684;2398;171;356;10936;13782;1061;814
"411860 PAULA FREITAS";1914;1004;899;11;851;1054;9;29;1840;45;811;2;2;1048;6;45;42;223;510;1139;1868;110;108
"411870 PAULO FRONTIN";1932;899;1029;4;702;1217;13;9;1865;58;815;3;1;1062;31;20;16;4;865;1047;1910;2;2
"411880 PEABIRU";1628;1628;-;-;1626;2;-;9;1619;-;1375;2;-;249;1;1;23;-;92;1513;1616;16;20
"411885 PEROBAL";2234;1708;517;9;1737;494;3;-;2233;1;1364;4;5;854;6;1;17;1;21;2195;2233;37;3
"411890 PEROLA";3682;2521;1157;4;3205;477;-;14;3521;147;1910;-;-;1771;1;-;56;1;20;3605;3680;16;22
"411900 PEROLA D'OESTE";2258;1449;806;3;1261;966;31;37;2067;154;644;32;9;1547;22;4;73;41;1436;708;2194;-;2
"411910 PIEN";3653;2960;682;11;2862;778;13;36;3555;62;1732;4;5;1718;24;170;74;65;540;2974;3617;305;307
"411915 PINHAIS";20197;19957;65;175;20164;24;9;18374;1712;111;18223;26;2;1807;59;80;4759;211;1245;13982;19516;529;428
"411920 PINHALAO";2132;1333;797;2;1432;695;5;76;2034;22;1378;6;1;734;6;7;91;6;1201;834;2107;204;417
"411925 PINHAL DE SAO BENTO";782;499;283;-;446;333;3;1;764;17;217;-;-;565;-;-;25;2;481;274;778;202;227
"411930 PINHAO";5353;3480;1856;17;3596;1702;55;778;4298;277;1493;14;24;3057;114;651;105;77;3374;1797;4855;1184;1374
"411940 PIRAI DO SUL";8687;7901;779;7;8175;499;13;6174;2161;352;4865;7;11;3581;22;201;594;64;945;7084;8605;441;349
"411965 PITANGUEIRAS";771;648;123;-;643;128;-;5;765;1;705;1;-;65;-;-;54;5;5;707;760;25;40
"411980 PLANALTO";3899;3450;446;3;1856;2019;24;19;3843;37;1462;7;4;2377;4;45;690;35;320;2854;3846;318;560
"411990 PONTA GROSSA";53609;52378;1112;119;52523;874;212;41366;9927;2316;38125;-;-;14646;300;538;8045;675;1859;43030;52581;1209;380
"412000 PORECATU";4214;3959;239;16;4077;73;64;3810;396;8;3571;17;30;585;9;2;988;6;124;3096;4184;244;263
"412015 PORTO BARREIRO";1019;361;658;-;312;692;15;3;961;55;217;3;2;683;26;88;25;2;331;661;926;242;117
"412020 PORTO RICO";728;600;125;3;561;164;3;41;679;8;536;1;-;189;2;-;43;-;46;639;715;11;56
"412030 PORTO VITORIA";1166;729;436;1;797;367;2;10;1112;44;463;1;-;584;1;117;29;17;192;928;1157;12;1
"412033 PRADO FERREIRA";1266;1183;83;-;1194;72;-;661;605;-;932;8;11;143;171;1;5;-;39;1222;1259;103;282
"412035 PRANCHITA";2077;1710;364;3;1537;537;3;741;1305;31;1003;5;3;1063;3;-;162;7;1547;361;2068;136;103
"412040 PRESIDENTE CASTELO BRANCO";1155;1151;2;2;1154;1;-;59;1093;3;1059;-;-;96;-;-;15;-;5;1135;1151;11;22
"412050 PRIMEIRO DE MAIO";3552;3143;407;2;3244;300;8;210;3336;6;2844;5;-;697;1;5;308;7;1697;1540;3485;153;258
"412060 PRUDENTOPOLIS";4935;2713;2125;97;2788;2107;40;1887;2933;115;2621;9;13;2193;37;62;108;61;2321;2445;4599;877;726
"412065 QUARTO CENTENARIO";1461;1141;320;-;1174;286;1;4;1449;8;965;-;-;465;-;31;49;2;116;1294;1439;124;1252
"412070 QUATIGUA";2652;2427;219;6;2455;195;2;2036;598;18;1875;3;2;764;7;1;552;1;12;2087;2641;118;84
"412080 QUATRO BARRAS";5675;5308;345;22;5606;63;6;3981;1660;34;3596;3;3;1973;15;85;278;55;97;5245;5648;46;22
"412085 QUATRO PONTES";1378;1278;96;4;1068;310;-;25;1352;1;1058;1;1;64;1;253;77;-;-;1301;1366;13;16
"412090 QUEDAS DO IGUACU";3699;3668;27;4;3681;17;1;1225;2456;18;1326;16;8;2330;4;15;191;18;2;3488;3693;767;810
"412100 QUERENCIA DO NORTE";3029;2275;752;2;2219;778;32;12;2934;83;2603;6;-;360;27;33;26;1;221;2781;2940;274;183
"412110 QUINTA DO SOL";1684;1360;312;12;1386;296;2;11;1667;6;1072;2;2;607;1;-;9;2;24;1649;1653;14;2
"412120 QUITANDINHA";4442;2405;1993;44;2847;1537;58;31;4085;326;1456;9;10;2904;28;35;70;54;1075;3243;4275;113;33
"412125 RAMILANDIA";1216;733;460;23;731;475;10;46;1115;55;696;14;15;468;21;2;26;25;727;438;1205;1;4
"412130 RANCHO ALEGRE";1254;1104;148;2;1152;98;4;2;1236;16;1118;1;-;133;-;2;20;-;16;1218;1243;141;178
"412135 RANCHO ALEGRE D'OESTE";909;773;134;2;777;132;-;5;898;6;689;-;-;219;-;1;1;1;778;129;905;70;64
"412140 REALEZA";3813;3501;287;25;3556;233;24;1175;2486;152;2154;8;3;1382;66;200;610;76;2093;1034;3799;153;164
"412150 REBOUCAS";5014;3694;1306;14;3002;1967;45;1941;2984;89;2601;6;10;2319;45;33;138;17;284;4575;4935;536;539
"412160 RENASCENCA";2011;1096;895;20;1227;741;43;978;892;141;668;6;11;814;49;463;346;12;31;1622;1907;179;176
"412170 RESERVA";7908;5252;2644;12;5033;2761;114;3101;4585;222;2871;20;11;4941;36;29;203;12;27;7666;7736;906;854
"412175 RESERVA DO IGUACU";1448;917;527;4;933;496;19;241;1112;95;323;173;38;844;56;14;10;5;893;540;1362;45;38
"412190 RIBEIRAO DO PINHAL";3636;3624;12;-;3636;-;-;1835;1800;1;3100;2;2;484;48;-;11;1;10;3614;3632;-;1959
"412200 RIO AZUL";3975;2051;1908;16;1919;2008;48;1671;2254;50;1981;6;4;1962;6;16;236;73;1413;2253;3837;338;326
"412210 RIO BOM";1136;796;339;1;811;323;2;4;1131;1;615;2;3;511;3;2;46;3;818;269;1121;47;37
"412215 RIO BONITO DO IGUACU";3642;984;2658;-;1061;2529;52;1;3607;34;1617;4;2;1814;13;192;39;8;983;2612;3635;385;301
"412217 RIO BRANCO DO IVAI";1096;757;255;84;765;321;10;5;1042;49;573;-;3;437;20;63;11;13;205;867;1080;31;57
"412220 RIO BRANCO DO SUL";7525;5103;2343;79;5900;1415;210;1903;4994;628;3058;23;46;4169;149;80;1175;191;2522;3637;6817;294;171
"412230 RIO NEGRO";9740;8357;1371;12;8941;779;20;3296;6306;138;5561;141;88;3362;54;534;808;78;352;8502;9715;392;45
"412240 ROLANDIA";14208;13846;361;1;13950;247;11;3183;11010;15;12429;-;-;1775;2;2;3507;76;-;10625;14193;327;822
"412250 RONCADOR";3450;2326;1113;11;2284;1099;67;29;3373;48;1630;9;6;1736;68;1;28;-;1;3421;3385;579;570
"412260 RONDON";2763;2410;352;1;2574;187;2;1516;1243;4;2121;2;1;637;2;-;107;1;643;2012;2753;87;978
"412265 ROSARIO DO IVAI";1864;1023;839;2;1049;792;23;689;1145;30;843;2;2;984;29;4;181;6;943;734;1820;209;497
"412270 SABAUDIA";2070;1725;342;3;1735;334;1;15;2052;3;1807;1;2;259;1;-;4;5;1677;384;2056;119;222
"412280 SALGADO FILHO";1657;945;704;8;998;529;130;9;1515;133;454;10;7;1164;16;6;102;4;173;1378;1627;209;306
"412290 SALTO DO ITARARE";1305;1302;1;2;1304;-;1;292;1011;2;1110;1;1;193;-;-;86;-;416;803;1293;87;103
"412300 SALTO DO LONTRA";4376;2613;1759;4;2597;1730;49;9;4325;42;1654;4;8;2689;13;8;24;-;27;4325;4354;550;24
"412320 SANTA CECILIA DO PAVAO";1144;991;152;1;991;153;-;560;578;6;890;-;-;254;-;-;-;-;-;1144;1143;223;232
"412330 SANTA CRUZ DE MONTE CASTELO";2606;2067;537;2;2004;599;3;14;2580;12;1997;2;-;590;8;9;32;1;59;2514;2600;77;37
"412340 SANTA FE";1051;1051;-;-;1051;-;-;42;1009;-;848;1;-;202;-;-;39;-;155;857;1044;34;16
"412350 SANTA HELENA";2058;1986;70;2;2038;20;-;1712;346;-;1635;22;9;266;16;110;84;11;1935;28;2035;103;48
"412360 SANTA INES";596;508;88;-;497;92;7;5;588;3;432;43;8;109;3;1;25;9;1;561;511;15;24
"412370 SANTA ISABEL DO IVAI";2894;2508;381;5;2514;378;2;1517;1374;3;2184;5;2;691;3;9;120;1;467;2306;2838;79;1925
"412380 SANTA IZABEL DO OESTE";3690;3071;619;-;2424;1259;7;3;3647;40;1775;1;-;1905;9;-;227;3;64;3396;3680;477;714
"412382 SANTA LUCIA";1346;910;435;1;974;371;1;-;1344;2;588;-;-;757;-;1;241;4;42;1059;1343;159;181
"412390 SANTA MARIANA";1789;1750;39;-;1751;37;1;653;1135;1;1282;7;-;494;4;2;452;1;18;1318;1785;186;29
"412395 SANTA MONICA";1059;844;213;2;868;187;4;6;1048;5;844;1;-;209;4;1;27;2;4;1026;1038;152;299
"412400 SANTANA DO ITARARE";1800;1215;585;-;1256;532;12;4;1753;43;1468;4;2;325;1;-;87;1;3;1709;1800;296;300
"412402 SANTA TEREZA DO OESTE";2899;2830;69;-;2817;82;-;19;2875;5;2483;1;13;400;1;1;17;4;20;2858;2878;4;32
"412405 SANTA TEREZINHA DE ITAIPU";5773;5680;93;-;5710;63;-;1767;4000;6;5334;2;2;426;6;3;131;13;4190;1439;5773;109;117
"412410 SANTO ANTONIO DA PLATINA";9042;8577;441;24;9004;25;13;8307;508;227;7432;16;2;1127;46;419;839;44;2590;5569;8956;18;39
"412420 SANTO ANTONIO DO CAIUA";838;767;71;-;769;69;-;5;833;-;555;-;-;283;-;-;-;2;-;836;833;58;57
"412430 SANTO ANTONIO DO PARAISO";759;645;114;-;646;113;-;6;753;-;614;9;2;133;1;-;39;-;19;701;756;30;18
"412440 SANTO ANTONIO DO SUDOESTE";5508;4623;875;10;4461;1018;29;2525;2825;158;2659;47;5;2716;18;63;321;46;3865;1276;5482;648;236
"412450 SANTO INACIO";1576;1575;1;-;1576;-;-;570;1003;3;1293;4;1;278;-;-;3;-;8;1565;1569;105;1
"412460 SAO CARLOS DO IVAI";1915;1912;2;1;1914;1;-;13;1900;2;1749;1;-;158;6;1;18;-;277;1620;1884;181;295
"412470 SAO JERONIMO DA SERRA";2929;1853;1074;2;1935;978;16;9;2880;40;2195;2;6;701;11;14;248;23;436;2222;2921;37;2
"412480 SAO JOAO";3740;2321;1379;40;2489;1229;22;1415;2275;50;1619;16;2;1799;26;278;506;47;420;2767;3718;240;186
"412490 SAO JOAO DO CAIUA";1745;1641;103;1;1677;59;9;1271;450;24;1383;2;1;356;2;1;91;1;161;1492;1744;66;66
"412500 SAO JOAO DO IVAI";3884;3074;806;4;2762;1082;40;182;3661;41;2066;29;9;1710;40;30;253;9;80;3542;3866;220;215
"412510 SAO JOAO DO TRIUNFO";3864;1676;2164;24;1071;2733;60;44;3727;93;1462;10;5;2293;61;33;28;33;117;3686;3716;8;19
"412520 SAO JORGE D'OESTE";3175;2078;1075;22;1962;1166;47;197;2859;119;1296;19;28;1786;25;21;146;67;1555;1407;3114;345;282
"412530 SAO JORGE DO IVAI";1870;1664;205;1;1707;160;3;1627;242;1;1508;-;-;359;3;-;34;-;5;1831;1863;-;-
"412535 SAO JORGE DO PATROCINIO";2188;2100;87;1;1644;535;9;6;2180;2;939;-;-;1244;3;2;29;1;64;2094;2186;170;187
"412540 SAO JOSE DA BOA VISTA";1938;1279;656;3;1384;552;2;1129;765;44;1194;1;-;731;4;8;205;4;126;1603;1932;203;152
"412550 SAO JOSE DOS PINHAIS";13582;12461;1082;39;13553;21;8;11741;1580;261;10194;17;16;2532;39;784;1963;126;1397;10096;13503;134;121
"412555 SAO MANOEL DO PARANA";664;462;194;8;473;182;9;1;659;4;415;27;1;218;3;-;4;2;450;208;649;9;11
"412560 SAO MATEUS DO SUL";2804;1496;1272;36;1483;1308;13;185;2518;101;963;3;6;1293;11;528;109;52;1374;1269;2720;333;181
"412570 SAO MIGUEL DO IGUACU";4869;3748;1099;22;4291;576;2;2051;2770;48;3383;12;2;1093;22;357;707;38;2746;1378;4860;101;22
"412580 SAO PEDRO DO IVAI";3185;2889;291;5;2956;226;3;1445;1740;-;2519;7;5;634;12;8;24;6;2035;1120;3175;3;3
"412590 SAO PEDRO DO PARANA";955;651;299;5;669;286;-;8;942;5;656;1;2;293;3;-;22;3;264;666;896;2;-
"412600 SAO SEBASTIAO DA AMOREIRA";2530;2323;204;3;2335;190;5;10;2517;3;2177;1;-;347;5;-;210;1;26;2293;2529;235;265
"412610 SAO TOME";1605;1368;237;-;1375;215;15;7;1596;2;990;2;1;607;4;1;17;-;6;1582;1598;35;35
"412620 SAPOPEMA";1960;1337;622;1;1397;550;13;4;1513;443;1410;-;6;535;8;1;318;3;8;1631;1954;359;338
"412625 SARANDI";4986;4965;20;1;4980;4;2;12;4969;5;4825;1;-;143;3;14;105;12;33;4836;4954;219;89
"412627 SAUDADE DO IGUACU";1687;1103;582;2;1043;628;16;9;1623;55;869;5;8;740;6;59;135;26;933;593;1667;34;14
"412630 SENGES";2538;2505;32;1;2439;92;7;1039;561;938;1878;-;1;626;25;8;302;21;1773;442;2310;197;281
"412635 SERRANOPOLIS DO IGUACU";1716;1243;473;-;1375;341;-;-;1715;1;894;3;1;627;3;188;306;17;5;1388;1711;31;29
"412640 SERTANEJA";1785;1784;-;1;1785;-;-;-;1785;-;1582;2;-;199;2;-;509;1;-;1275;1779;144;145
"412650 SERTANOPOLIS";4316;3707;609;-;3713;603;-;2165;2148;3;3602;3;4;698;8;1;20;-;3200;1096;4254;44;35
"412660 SIQUEIRA CAMPOS";5322;4913;400;9;5054;253;15;3824;1418;80;3384;16;9;1799;30;84;1577;30;411;3304;5120;2;11
"412665 SULINA";1175;574;599;2;600;519;56;14;1123;38;275;-;3;773;28;96;97;4;36;1038;1165;59;68
"412667 TAMARANA";3128;2033;1092;3;2257;862;9;19;3099;10;2452;4;7;653;10;2;32;3;18;3075;3100;215;225
"412670 TAMBOARA";1638;1531;107;-;1517;121;-;2;1633;3;1144;-;1;492;1;-;7;2;436;1193;1637;71;61
"412680 TAPEJARA";3554;3548;5;1;3497;50;7;2583;930;41;2731;8;7;788;17;3;53;3;3488;10;3444;50;53
"412690 TAPIRA";1891;1271;618;2;1350;538;3;25;1855;11;1217;6;9;644;12;3;18;3;39;1831;1831;81;140
"412700 TEIXEIRA SOARES";2753;1614;1120;19;1518;1212;23;166;2579;8;1088;1;2;1575;62;25;222;78;1453;1000;2561;162;100
"412710 TELEMACO BORBA";11994;11826;125;43;11945;36;13;10139;1464;391;8911;35;69;2431;52;496;1993;73;3031;6897;11855;1024;1660
"412720 TERRA BOA";5473;5064;406;3;5101;372;-;787;4684;2;3738;2;4;1725;4;-;623;7;1;4842;5469;16;30
"412730 TERRA RICA";4549;3843;704;2;3936;611;2;944;3599;6;3520;2;7;1016;-;4;135;9;3746;659;4546;62;2119
"412740 TERRA ROXA";3272;3123;148;1;3260;11;1;13;3253;6;2114;20;3;1043;32;60;17;3;3110;142;3252;12;6
"412750 TIBAGI";4317;3060;1216;41;3339;863;115;1899;2262;156;2208;10;8;1944;37;110;504;77;1103;2633;3854;146;128
"412760 TIJUCAS DO SUL";3942;2262;1675;5;3346;569;27;21;3843;78;1321;1;9;2320;52;239;37;36;538;3331;3925;193;241
"412770 TOLEDO";21524;21157;333;34;21340;181;3;11474;10024;26;18709;7;5;1834;46;923;1936;98;90;19400;21433;372;573
"412780 TOMAZINA";2847;1316;1528;3;1363;1437;47;885;1867;95;1611;17;1;1195;3;20;66;4;169;2608;2800;212;222
"412785 TRES BARRAS DO PARANA";3146;1139;1972;35;1091;1975;80;150;2941;55;502;72;23;2112;40;397;46;30;885;2185;3097;6;7
"412788 TUNAS DO PARANA";1882;1194;684;4;1659;190;33;212;1460;210;342;6;12;1498;20;4;258;60;1157;407;1758;-;2
"412790 TUNEIRAS DO OESTE";1790;1256;534;-;1275;515;-;4;1784;2;896;2;-;888;4;-;40;2;22;1726;1783;6;6
"412795 TUPASSI";2089;2044;44;1;2030;55;4;11;2075;3;1393;1;2;680;7;6;7;-;1955;127;2044;-;-
"412796 TURVO";4134;2463;1665;6;2414;1701;19;302;3759;73;1661;1;4;2447;8;13;29;14;2531;1560;4073;938;1242
"412800 UBIRATA";6389;6369;16;4;6379;7;3;1979;4360;50;4852;15;5;1512;2;3;1036;10;30;5313;6380;161;9
"412810 UMUARAMA";19774;19280;458;36;19214;465;95;10863;8537;374;16464;30;10;3153;87;30;1960;67;2390;15357;19735;32;1
"412820 UNIAO DA VITORIA";8107;7880;175;52;8047;46;14;2043;5196;868;3993;7;7;3848;76;176;569;115;668;6755;7951;911;1274
"412840 URAI";3474;2769;704;1;3118;350;6;2222;1237;15;2579;8;2;872;4;9;456;18;1862;1138;3408;-;2
"412850 WENCESLAU BRAZ";5239;4489;732;18;4614;596;29;1009;4141;89;3860;27;10;1264;34;44;545;23;2679;1992;5217;791;840
"412853 VENTANIA";2921;2252;647;22;2323;582;16;3;2809;109;1860;5;2;1041;13;-;31;2;2239;649;2897;498;494
"412855 VERA CRUZ DO OESTE";2928;2306;622;-;2343;585;-;829;2092;7;1694;2;4;1198;13;17;178;10;527;2213;2910;116;137
"412860 VERE";2263;1279;982;2;1196;1029;38;6;2087;170;969;1;1;1161;2;129;123;18;810;1312;2260;214;220
"412862 ALTO PARAISO";1155;771;355;29;846;300;9;52;1070;33;526;2;1;592;33;1;11;1;12;1131;1121;51;22
"412863 DOUTOR ULYSSES";1485;334;1143;8;314;1166;5;305;1156;24;192;1;9;1274;7;2;5;9;346;1125;1449;1;12
"412865 VIRMOND";1315;687;628;-;757;558;-;3;1311;1;689;1;-;620;-;5;48;3;10;1254;1296;259;271
"412870 VITORINO";1451;938;508;5;1002;446;3;108;1317;26;642;25;32;711;10;31;423;44;37;947;1396;69;72
"412880 XAMBRE";2094;1566;525;3;1675;412;7;8;2081;5;1054;7;-;1032;1;-;4;1;712;1377;2067;148;133
"420005 ABDON BATISTA";843;485;358;-;358;470;15;3;766;74;285;-;1;496;4;57;2;5;436;400;825;55;382
"420010 ABELARDO LUZ";5248;3040;2199;9;3153;2069;26;83;5074;91;3832;2;20;1348;33;13;633;103;1137;3375;5174;26;17
"420020 AGROLANDIA";3337;2167;1166;4;3167;155;15;343;2778;216;1958;2;3;1244;14;116;802;30;244;2261;3316;114;38
"420030 AGRONOMICA";1638;679;955;4;940;692;6;20;1274;344;833;1;2;787;3;12;107;10;96;1425;1628;21;23
"420040 AGUA DOCE";2437;1442;985;10;1526;866;45;274;2067;96;1285;12;5;1088;17;30;113;25;354;1945;2364;59;85
"420050 AGUAS DE CHAPECO";1689;869;815;5;834;846;9;6;1671;12;624;81;17;945;3;19;163;10;787;729;1674;22;37
"420055 AGUAS FRIAS";838;601;237;-;355;479;4;3;835;-;308;1;-;523;3;3;13;-;275;550;832;20;20
"420060 AGUAS MORNAS";1780;418;1358;4;1547;213;20;6;1415;359;1279;4;1;455;7;34;86;4;53;1637;1766;71;171
"420070 ALFREDO WAGNER";3013;845;2065;103;1261;1535;217;229;1897;887;1077;7;2;1907;6;14;146;18;609;2240;3001;235;220
"420075 ALTO BELA VISTA";709;290;419;-;316;393;-;-;709;-;320;-;-;386;-;3;82;8;276;343;705;28;29
"420080 ANCHIETA";2066;1172;893;1;1209;855;2;7;2055;4;1068;1;1;960;2;34;75;9;1166;816;2065;18;23
"420090 ANGELINA";1814;222;1561;31;1391;301;122;67;928;819;957;4;12;753;60;28;21;5;228;1560;1798;3;-
"420100 ANITA GARIBALDI";1393;993;387;13;1157;214;22;785;548;60;529;14;22;770;9;49;115;18;460;800;1335;183;166
"420110 ANITAPOLIS";1136;406;727;3;1073;54;9;19;974;143;545;2;-;566;-;23;4;-;-;1132;1136;119;84
"420120 ANTONIO CARLOS";2953;1152;1751;50;2629;278;46;5;2176;772;2521;-;1;429;-;2;115;9;1132;1697;2948;85;88
"420125 APIUNA";2974;1834;1129;11;2539;410;25;910;1800;264;1182;49;24;1304;81;334;447;52;1095;1380;2954;59;74
"420127 ARABUTA";1362;519;842;1;805;555;2;-;1353;9;576;-;-;786;-;-;374;1;183;804;1359;37;60
"420130 ARAQUARI";5767;2565;3171;31;5472;282;13;814;4698;255;3303;17;12;2258;23;154;914;186;165;4502;5668;-;-
"420140 ARARANGUA";17088;9428;3320;4340;15886;1171;31;4395;12567;126;11577;46;14;4657;152;642;1193;129;2658;13108;16964;25;5
"420150 ARMAZEM";2505;990;1406;109;1872;615;18;114;2218;173;593;727;61;627;36;461;270;9;1058;1168;2495;2;41
"420160 ARROIO TRINTA";1209;888;320;1;880;328;1;696;511;2;761;-;-;448;-;-;156;2;-;1051;1207;44;45
"420165 ARVOREDO";724;244;478;2;362;353;9;6;705;13;330;1;-;389;3;1;47;4;268;405;711;35;37
"420170 ASCURRA";2645;2279;355;11;2638;7;-;984;1625;36;1916;10;1;667;2;49;732;24;129;1760;2643;7;7
"420180 ATALANTA";1235;583;640;12;930;296;9;338;861;36;801;-;-;428;-;6;99;17;232;887;1224;107;103
"420190 AURORA";2011;521;1485;5;1013;969;29;31;1446;534;930;1;1;527;15;537;156;23;318;1514;2008;7;1725
"420195 BALNEARIO ARROIO DO SILVA";2917;2626;253;38;2893;19;5;76;2835;6;1353;4;6;377;661;516;1056;39;513;1309;2908;-;-
"420200 BALNEARIO CAMBORIU";13272;12640;630;2;13252;11;9;5578;5817;1877;12016;7;1;1209;3;36;2049;75;105;11043;13274;44;55
"420205 BALNEARIO BARRA DO SUL";2963;2715;246;2;2957;6;-;34;2920;9;2241;-;1;577;2;142;282;26;316;2339;2907;143;144
"420207 BALNEARIO GAIVOTA";2789;1172;1222;395;2753;36;-;3;2783;3;2184;8;-;567;29;1;285;5;993;1506;2787;1;1
"420208 BANDEIRANTE";1034;486;543;5;431;594;9;5;1018;11;331;-;1;407;-;295;88;5;464;477;1032;115;122
"420209 BARRA BONITA";640;381;256;3;166;455;19;2;630;8;257;-;-;247;1;135;9;2;350;279;634;33;147
"420210 BARRA VELHA";5783;5159;611;12;5581;192;9;356;5170;256;4179;9;10;1371;55;158;1589;88;3164;941;5756;-;-
"420213 BELA VISTA DO TOLDO";1860;252;1607;1;367;1488;5;3;1849;8;879;-;-;969;6;6;28;25;173;1634;1823;32;6
"420215 BELMONTE";843;494;348;1;487;349;7;3;826;14;362;-;-;450;-;31;28;6;277;532;832;18;15
"420220 BENEDITO NOVO";3278;1030;2226;22;2955;318;5;95;3029;154;1705;7;5;1530;16;15;121;41;502;2614;3270;8;6
