 Sistema de Informação de Atenção Básica - Situação de Saneamento - Brasil
Nº FamíliasAb água-rede públAb água-poço/nasc.Ab água-outrosLixo-coletadoLixo-queim/enterrLixo-céu abertoFez.Urina-esgotoFez.Urina-fossaFez.Urina-céu abTip.Casa TijoloTip.Casa TaipaRevTip.Casa TaipaÑRevTip.Casa MadeiraTip.Casa Mat.AprovTip.Casa OutrosTrat.Água FiltradaTrat.Água FervidaTrat.Água CloradaTrat.Água s/Trat.Energia ElétricaFam.Benef. do PBFFam. com CADÚnico por Município
Período:Dez/2013
"Município";"Nº_Famílias";"Ab_água-rede_públ";"Ab_água-poço/nasc.";"Ab_água-outros";"Lixo-coletado";"Lixo-queim/enterr";"Lixo-céu_aberto";"Fez.Urina-esgoto";"Fez.Urina-fossa";"Fez.Urina-céu_ab";"Tip.Casa_Tijolo";"Tip.Casa_TaipaRev";"Tip.Casa_TaipaÑRev";"Tip.Casa_Madeira";"Tip.Casa_Mat.Aprov";"Tip.Casa_Outros";"Trat.Água_Filtrada";"Trat.Água_Fervida";"Trat.Água_Clorada";"Trat.Água_s/Trat.";"Energia_Elétrica";"Fam.Benef._do_PBF";"Fam._com_CADÚnico"
"411240 JAPURA";2298;2298;-;-;2298;-;-;-;2298;-;2024;-;-;274;-;-;401;-;-;1897;2298;4;5
"411250 JARDIM ALEGRE";4031;2591;1435;5;2744;1248;39;20;3990;21;2181;2;8;1805;34;1;225;17;759;3030;4015;642;664
"411260 JARDIM OLINDA";422;339;82;1;339;80;3;11;409;2;382;2;-;32;1;5;9;6;56;351;416;61;127
"411270 JATAIZINHO";3820;3428;388;4;3475;341;4;3383;435;2;3589;1;1;217;12;-;63;1;8;3748;3803;392;377
"411275 JESUITAS";3190;2257;928;5;2278;892;20;40;3131;19;1593;1;5;1570;15;6;104;4;127;2955;3169;300;307
"411280 JOAQUIM TAVORA";2273;2273;-;-;2272;1;-;2270;2;1;1848;-;-;406;1;18;668;-;256;1349;2273;88;104
"411290 JUNDIAI DO SUL";1117;828;283;6;809;291;17;3;1057;57;712;3;5;388;4;5;42;1;799;275;1102;12;6
"411295 JURANDA";2596;2116;472;8;2155;439;2;8;2584;4;1685;2;1;883;24;1;8;-;83;2505;2592;182;291
"411300 JUSSARA";2115;1994;121;-;2100;14;1;554;1561;-;1683;3;-;426;2;1;5;-;40;2070;2107;1;4
"411310 KALORE";1514;1222;288;4;1200;299;15;9;1498;7;860;3;4;643;4;-;29;6;347;1132;1510;18;20
"411320 LAPA";7021;4676;2296;49;4480;2387;154;3272;3083;666;3355;9;8;3037;59;553;852;152;231;5786;6838;-;-
"411325 LARANJAL";1707;694;1004;9;681;988;38;24;1604;79;490;27;6;1085;69;30;16;6;697;988;1570;169;169
"411330 LARANJEIRAS DO SUL";7304;6065;1223;16;6139;1126;39;1514;5610;180;3095;15;20;3886;52;236;682;52;1758;4812;7187;258;47
"411340 LEOPOLIS";1581;1051;525;5;1185;387;9;7;1568;6;1146;7;2;387;37;2;308;10;146;1117;1561;95;234
"411342 LIDIANOPOLIS";1437;995;428;14;981;456;-;26;1405;6;784;4;5;643;-;1;14;3;1007;413;1404;102;103
"411345 LINDOESTE";1339;701;626;12;716;622;1;16;1313;10;576;2;1;510;64;186;32;7;345;955;1329;188;147
"411350 LOANDA";4352;4309;42;1;4339;11;2;2569;1773;10;3816;8;13;509;4;2;873;12;479;2988;4295;45;264
"411360 LOBATO";1435;1397;37;1;1404;31;-;1395;40;-;1307;5;2;120;-;1;150;2;13;1270;1423;80;105
"411370 LONDRINA";86367;82427;3491;449;83373;2935;59;66592;19630;145;78266;189;251;7303;267;91;29059;548;10184;46576;84769;2181;2726
"411373 LUIZIANA";2109;1524;582;3;1662;434;13;18;2068;23;1303;7;13;757;19;10;31;1;255;1822;2081;71;62
"411375 LUNARDELLI";1868;1333;534;1;1307;548;13;-;1864;4;888;-;1;967;12;-;38;9;1305;516;1868;269;319
"411380 LUPIONOPOLIS";1509;1434;75;-;1424;79;6;3;1504;2;1283;-;1;223;-;2;28;-;1;1480;1499;165;179
"411390 MALLET";1501;763;735;3;805;681;15;24;1439;38;536;12;4;921;14;14;31;31;468;971;1476;14;2
"411400 MAMBORE";3662;3280;381;1;3425;234;3;1575;2078;9;2400;1;-;1176;11;74;245;2;7;3408;3651;415;415
"411410 MANDAGUACU";2299;2279;18;2;2292;6;1;291;1998;10;2092;1;2;201;3;-;28;2;159;2110;2275;166;177
"411420 MANDAGUARI";8221;8158;40;23;8197;12;12;3837;4338;46;7263;24;4;767;36;127;1542;33;71;6575;8120;188;190
"411430 MANDIRITUBA";3715;2511;1185;19;2737;963;15;1062;2482;171;1662;6;4;2010;7;26;178;91;843;2603;3600;7;3
"411435 MANFRINOPOLIS";936;375;535;26;304;529;103;12;780;144;85;6;8;698;37;102;31;25;260;620;903;71;74
"411440 MANGUEIRINHA";3806;2788;1014;4;2799;1003;4;1296;2479;31;2004;2;22;1616;28;134;181;19;2477;1129;3766;142;119
"411450 MANOEL RIBAS";4101;2784;1137;180;2785;1227;89;15;4033;53;2261;24;11;1491;41;273;156;3;1565;2377;4034;60;2
"411460 MARECHAL CANDIDO RONDON";2150;2143;6;1;2147;3;-;355;1783;12;1861;3;-;226;7;53;282;10;163;1695;2146;98;36
"411470 MARIA HELENA";2054;1547;504;3;1546;507;1;-;2048;6;1176;3;-;869;5;1;58;1;11;1984;2043;206;384
"411480 MARIALVA";8379;8299;79;1;8327;48;4;3620;4748;11;7109;4;-;1217;7;42;2279;32;203;5865;8368;-;3
"411490 MARILANDIA DO SUL";2960;2306;654;-;2324;624;12;21;2922;17;1988;6;6;945;5;10;125;7;1449;1379;2907;46;22
"411500 MARILENA";2368;1854;511;3;1883;431;54;2;2366;-;2030;6;-;325;4;3;105;4;1047;1212;2352;333;308
"411510 MARILUZ";3453;2856;588;9;2870;582;1;1490;1950;13;2623;12;10;795;10;3;214;23;1548;1668;3417;195;137
"411520 MARINGA";76430;74256;1778;396;75628;713;89;60746;15667;17;71705;31;5;4575;25;89;19847;119;3583;52881;74540;1417;909
"411530 MARIOPOLIS";1573;1498;68;7;1490;74;9;14;1513;46;606;-;3;881;19;64;4;1;98;1470;1556;84;27
"411535 MARIPA";1990;1360;626;4;1340;650;-;2;1988;-;1396;2;-;590;-;2;89;2;48;1851;1982;-;20
"411540 MARMELEIRO";4809;3302;1488;19;3453;1339;17;1190;3589;30;2660;1;3;2053;7;85;432;16;51;4310;4776;367;392
"411545 MARQUINHO";1458;504;954;-;447;969;42;5;1386;67;350;-;4;1040;18;46;22;24;426;986;1427;141;24
"411550 MARUMBI";1708;1342;363;3;1461;239;8;12;1693;3;1026;4;1;676;1;-;15;1;274;1418;1688;2;21
"411560 MATELANDIA";4992;4164;826;2;4143;848;1;2187;2778;27;3350;2;1;1181;5;453;390;18;1078;3506;4929;293;248
"411570 MATINHOS";1435;1428;7;-;1432;3;-;160;1271;4;1224;7;4;168;7;25;42;7;650;736;1430;38;78
"411573 MATO RICO";1267;430;826;11;354;809;104;5;1097;165;185;16;4;1019;13;30;13;14;430;810;1125;277;239
"411575 MAUA DA SERRA";2803;2692;109;2;2766;36;1;25;2774;4;2262;1;2;519;18;1;2;2;1821;978;2787;17;21
"411580 MEDIANEIRA";7510;7291;212;7;7500;8;2;251;7232;27;5823;40;10;1077;20;540;679;17;4503;2311;7444;245;711
"411585 MERCEDES";1730;1445;283;2;1062;665;3;4;1718;8;1024;-;2;589;1;114;110;1;485;1134;1723;86;79
"411590 MIRADOR";725;632;93;-;628;94;3;2;719;4;577;1;1;140;6;-;2;1;549;173;693;64;302
"411600 MIRASELVA";731;590;141;-;607;122;2;-;730;1;580;-;1;147;3;-;54;7;430;240;727;1;-
"411605 MISSAL";3967;3396;552;19;3382;577;8;52;3900;15;2540;9;9;976;16;417;1419;29;824;1695;3951;326;121
"411610 MOREIRA SALES";3699;3679;19;1;3607;83;9;7;3680;12;2633;1;1;1054;8;2;419;1;1;3278;3688;415;591
"411620 MORRETES";4204;2844;1272;88;3863;332;9;1394;2734;76;2092;4;9;1768;28;303;358;71;2294;1481;4124;260;235
"411630 MUNHOZ DE MELO";1121;931;190;-;1091;30;-;-;1120;1;907;-;-;213;1;-;2;-;-;1119;1120;76;134
"411640 NOSSA SENHORA DAS GRACAS";1331;1299;32;-;1290;36;5;11;1314;6;1117;2;-;196;16;-;47;2;755;527;1328;2;9
"411650 NOVA ALIANCA DO IVAI";479;393;85;1;393;86;-;1;478;-;392;3;-;84;-;-;3;2;398;76;474;23;154
"411660 NOVA AMERICA DA COLINA";948;877;70;1;811;136;1;1;946;1;793;3;1;150;-;1;301;10;240;397;942;34;28
"411670 NOVA AURORA";3966;3148;806;12;3260;694;12;12;3953;1;2455;2;-;1450;7;52;46;1;113;3806;3957;286;279
"411680 NOVA CANTU";1629;1148;479;2;1033;593;3;1;1600;28;862;4;-;730;10;23;80;6;47;1496;1612;264;809
"411690 NOVA ESPERANCA";6329;6026;301;2;6311;17;1;3095;3226;8;5355;14;6;921;9;24;384;22;4327;1596;6267;208;415
"411695 NOVA ESPERANCA DO SUDOESTE";1589;626;923;40;613;931;45;74;1457;58;450;2;4;1122;2;9;35;10;666;878;1564;3;3
"411700 NOVA FATIMA";1902;1891;10;1;1897;5;-;60;1830;12;1367;1;13;516;5;-;578;4;332;988;1875;287;401
"411705 NOVA LARANJEIRAS";2528;958;1568;2;783;1681;64;561;1851;116;857;4;2;1649;13;3;53;8;906;1561;2490;6;4
"411710 NOVA LONDRINA";4185;3988;197;-;3976;201;8;375;3805;5;3365;10;2;771;33;4;42;8;958;3177;4161;109;103
"411720 NOVA OLIMPIA";1874;1731;140;3;1701;169;4;1;1871;2;1313;-;-;559;2;-;1;-;-;1873;1872;4;7
"411721 NOVA SANTA BARBARA";1313;1125;188;-;1180;133;-;-;1309;4;1056;2;1;250;1;3;117;6;2;1188;1306;212;151
"411722 NOVA SANTA ROSA";2356;2161;189;6;1933;422;1;60;2292;4;1893;9;-;377;37;40;391;19;1708;238;2344;72;69
"411725 NOVA PRATA DO IGUACU";3002;1936;1058;8;1837;1140;25;17;2929;56;1258;15;9;1414;10;296;149;18;208;2627;2977;127;107
"411727 NOVA TEBAS";2357;1105;1234;18;1103;1182;72;24;2261;72;584;12;9;1678;42;32;80;14;273;1990;2170;161;126
"411729 NOVO ITACOLOMI";919;526;393;-;531;387;1;57;853;9;573;-;2;318;5;21;83;6;445;385;910;116;92
"411730 ORTIGUEIRA";5911;3324;2558;29;3326;2385;200;1123;4423;365;2882;15;36;2807;75;96;327;37;3292;2255;5515;50;63
"411740 OURIZONA";954;953;1;-;954;-;-;-;954;-;756;2;1;192;3;-;5;-;-;949;942;98;124
"411745 OURO VERDE DO OESTE";1325;1281;43;1;1288;37;-;36;1278;11;956;-;-;322;1;46;91;13;439;782;1321;11;25
"411750 PAICANDU";8488;8444;23;21;8443;32;13;4233;4240;15;7901;26;6;489;54;12;754;22;1735;5977;8366;8;6
"411760 PALMAS";6495;6200;282;13;6129;343;23;3138;3151;206;2042;5;46;4159;142;101;468;168;28;5831;6406;437;638
"411770 PALMEIRA";7026;5322;1650;54;4665;2230;131;3919;2910;197;3433;3;4;3098;21;467;263;73;77;6613;6630;1;-
"411780 PALMITAL";4488;2585;1877;26;2510;1928;50;9;4300;179;218;2;4;2594;63;1607;213;55;102;4118;4083;277;277
"411790 PALOTINA";7060;6480;558;22;6493;561;6;2039;5012;9;5349;12;4;1379;11;305;702;56;384;5918;7050;124;124
"411800 PARAISO DO NORTE";4044;3897;147;-;3909;135;-;812;3231;1;3472;-;-;572;-;-;15;-;10;4019;4044;119;119
"411810 PARANACITY";2598;2504;92;2;2569;27;2;1074;1448;76;2030;10;-;546;9;3;37;8;8;2545;2590;-;-
"411820 PARANAGUA";20586;18135;2380;71;20249;257;80;10705;4885;4996;13583;11;11;6208;89;684;1300;251;629;18406;20529;173;42
"411830 PARANAPOEMA";805;750;55;-;771;34;-;11;794;-;727;10;6;62;-;-;5;1;727;72;801;35;33
"411840 PARANAVAI";19933;19815;106;12;19845;81;7;15830;4096;7;17356;9;1;2252;12;303;2177;25;93;17638;19914;1009;1045
"411850 PATO BRANCO";10680;9620;1021;39;9831;841;8;7357;3281;42;7077;23;12;2125;66;1377;1719;158;182;8621;10559;1044;867
"411860 PAULA FREITAS";1904;1003;894;7;842;1054;8;19;1840;45;799;2;1;1054;5;43;29;222;516;1137;1877;112;112
"411870 PAULO FRONTIN";1944;903;1037;4;701;1229;14;8;1878;58;823;3;1;1065;30;22;16;4;874;1050;1922;1;-
"411880 PEABIRU";1628;1628;-;-;1626;2;-;9;1619;-;1375;2;-;249;1;1;23;-;92;1513;1616;16;20
"411885 PEROBAL";2159;1608;532;19;1632;508;19;-;2142;17;1256;4;8;874;16;1;23;1;25;2110;2139;40;4
"411890 PEROLA";3679;2511;1164;4;3192;487;-;14;3518;147;1900;-;-;1778;1;-;55;1;20;3603;3677;16;22
"411900 PEROLA D'OESTE";2206;1391;812;3;1218;955;33;40;2002;164;601;32;9;1535;25;4;71;41;1389;705;2138;-;2
"411910 PIEN";3668;2965;692;11;2871;784;13;31;3577;60;1726;4;5;1739;24;170;73;65;552;2978;3632;311;314
"411915 PINHAIS";19280;19031;65;184;19249;23;8;17383;1776;121;17219;20;3;1892;63;83;4575;200;1276;13229;18606;469;426
"411920 PINHALAO";2156;1336;818;2;1443;707;6;76;2057;23;1390;6;1;746;6;7;93;7;1207;849;2131;207;424
"411925 PINHAL DE SAO BENTO";811;528;283;-;468;340;3;1;790;20;219;-;1;591;-;-;31;2;509;269;807;214;227
"411930 PINHAO";5358;3480;1861;17;3598;1705;55;778;4306;274;1493;14;23;3063;114;651;105;77;3374;1802;4856;1185;1379
"411940 PIRAI DO SUL";7298;6483;810;5;6755;531;12;4893;2103;302;3908;6;8;3188;22;166;511;63;933;5791;7267;363;280
"411950 PIRAQUARA";12052;11489;519;44;12002;28;22;9435;1818;799;7581;16;11;3481;67;896;1611;181;3155;7105;11615;1018;232
"411960 PITANGA";9547;5705;3816;26;5702;3735;110;2371;6988;188;4395;10;13;4969;91;69;339;75;1013;8120;9109;215;179
"411965 PITANGUEIRAS";792;669;123;-;665;127;-;5;786;1;720;1;-;71;-;-;64;5;6;717;776;26;45
"411970 PLANALTINA DO PARANA";1266;1018;239;9;926;339;1;9;1207;50;669;-;3;547;15;32;13;6;167;1080;1132;58;83
"411980 PLANALTO";3764;3314;446;4;1728;2015;21;19;3707;38;1367;7;4;2336;4;46;628;34;326;2776;3710;310;535
"411990 PONTA GROSSA";48685;47461;1087;137;47561;865;259;35454;10656;2575;33480;-;-;14150;350;705;7253;658;1176;39598;47880;743;187
"411995 PONTAL DO PARANA";6281;6052;204;25;6216;56;9;482;5726;73;4870;2;1;1199;33;176;873;144;674;4590;6218;29;31
"412000 PORECATU";4166;3912;236;18;4027;73;66;3766;392;8;3522;17;32;584;9;2;943;6;100;3117;4139;252;268
"412010 PORTO AMAZONAS";1227;1204;19;4;1216;10;1;1086;138;3;883;-;3;247;9;85;26;10;48;1143;1222;112;112
"412015 PORTO BARREIRO";1025;358;667;-;308;701;16;3;965;57;211;2;2;702;19;89;26;3;327;669;933;246;112
"412020 PORTO RICO";735;605;127;3;566;166;3;44;682;9;539;1;-;193;2;-;45;-;46;644;722;10;50
"412030 PORTO VITORIA";1099;708;390;1;762;335;2;2;1056;41;440;1;-;543;-;115;26;17;186;870;1091;6;1
"412033 PRADO FERREIRA";1240;1155;85;-;1160;80;-;593;647;-;902;8;11;145;174;-;2;-;50;1188;1233;94;285
"412035 PRANCHITA";2015;1696;312;7;1506;504;5;658;1320;37;979;5;1;1028;2;-;155;7;1522;331;2005;179;139
"412040 PRESIDENTE CASTELO BRANCO";1146;1142;2;2;1145;1;-;61;1082;3;1046;-;-;100;-;-;14;-;5;1127;1144;9;20
"412050 PRIMEIRO DE MAIO";3576;3184;390;2;3278;291;7;205;3364;7;2858;7;-;703;2;6;318;6;1714;1538;3513;154;233
"412060 PRUDENTOPOLIS";4906;2667;2141;98;2733;2130;43;1845;2953;108;2577;8;15;2213;35;58;110;61;2350;2385;4569;889;744
"412065 QUARTO CENTENARIO";1443;1111;332;-;1146;295;2;1;1433;9;931;-;-;478;1;33;49;2;131;1261;1424;132;1250
"412070 QUATIGUA";2544;2319;219;6;2347;195;2;1927;599;18;1810;3;2;721;7;1;551;1;12;1980;2535;118;59
"412080 QUATRO BARRAS";5663;5292;349;22;5595;62;6;3966;1660;37;3587;3;2;1972;15;84;278;56;98;5231;5636;46;22
"412085 QUATRO PONTES";1368;1292;76;-;1083;283;2;3;1364;1;976;-;-;53;2;337;55;6;1;1306;1368;13;10
"412090 QUEDAS DO IGUACU";3673;3643;26;4;3656;16;1;1205;2450;18;1296;15;8;2334;5;15;195;20;2;3456;3667;749;791
"412100 QUERENCIA DO NORTE";3092;2350;736;6;2281;801;10;11;2964;117;2656;6;-;364;26;40;29;1;255;2807;2996;286;203
"412110 QUINTA DO SOL";1678;1353;313;12;1375;301;2;11;1661;6;1063;1;1;612;1;-;9;2;23;1644;1652;6;1
"412120 QUITANDINHA";4104;2074;1987;43;2566;1490;48;25;3774;305;1318;7;7;2710;25;37;69;53;891;3091;3956;112;34
"412125 RAMILANDIA";1222;736;462;24;737;475;10;49;1117;56;696;14;15;474;21;2;27;30;727;438;1211;1;4
"412130 RANCHO ALEGRE";1233;1089;142;2;1140;90;3;-;1200;33;1104;-;-;127;-;2;18;-;15;1200;1221;151;178
"412135 RANCHO ALEGRE D'OESTE";905;768;135;2;772;133;-;5;894;6;688;-;-;216;-;1;1;1;773;130;901;70;64
"412140 REALEZA";3428;3119;284;25;3172;232;24;901;2380;147;1924;7;2;1234;61;200;575;76;1744;1033;3415;105;123
"412150 REBOUCAS";4643;3332;1296;15;2626;1971;46;1662;2893;88;2305;6;7;2250;44;31;131;17;266;4229;4560;561;562
"412160 RENASCENCA";1956;1071;868;17;1166;747;43;947;866;143;689;5;15;857;57;333;349;7;31;1569;1848;179;182
"412170 RESERVA";7776;5168;2585;23;4867;2785;124;2897;4642;237;2689;20;10;4985;40;32;219;14;41;7502;7573;1019;945
"412175 RESERVA DO IGUACU";1457;924;529;4;943;494;20;242;1117;98;326;167;41;852;56;15;9;6;902;540;1368;49;41
"412180 RIBEIRAO CLARO";2376;2005;332;39;2068;271;37;1917;288;171;2169;8;-;193;2;4;1709;7;68;592;2349;26;20
"412190 RIBEIRAO DO PINHAL";3273;3261;12;-;3272;-;1;1840;1433;-;2749;1;2;458;63;-;5;1;10;3257;3270;6;1252
"412200 RIO AZUL";3975;2051;1908;16;1919;2008;48;1671;2254;50;1981;6;4;1962;6;16;236;73;1413;2253;3837;338;326
"412210 RIO BOM";1114;776;337;1;784;328;2;4;1110;-;579;1;2;526;3;3;58;6;783;267;1088;31;24
"412215 RIO BONITO DO IGUACU";3673;979;2693;1;1058;2556;59;1;3629;43;1601;-;-;1881;-;191;27;8;990;2648;3669;367;329
"412217 RIO BRANCO DO IVAI";1064;726;258;80;734;320;10;7;1009;48;546;-;1;430;21;66;10;12;196;846;1048;6;15
"412220 RIO BRANCO DO SUL";7599;5100;2417;82;5894;1456;249;1894;5006;699;3042;24;45;4246;158;84;1192;192;2501;3714;6864;284;171
"412230 RIO NEGRO";9740;8357;1371;12;8941;779;20;3296;6306;138;5561;141;88;3362;54;534;808;78;352;8502;9715;392;45
"412240 ROLANDIA";14057;13692;365;-;13794;252;11;3132;10907;18;12263;-;-;1790;2;2;3505;77;-;10475;14040;311;677
"412250 RONCADOR";3346;2198;1141;7;2155;1121;70;33;3261;52;1539;7;6;1718;75;1;28;-;1;3317;3286;618;609
"412260 RONDON";2777;2423;353;1;2587;188;2;1515;1258;4;2133;2;1;639;2;-;107;1;643;2026;2767;93;984
"412265 ROSARIO DO IVAI";1876;1032;842;2;1053;800;23;699;1148;29;848;2;2;993;27;4;181;6;949;740;1831;210;500
"412270 SABAUDIA";2242;1874;363;5;1910;328;4;18;2221;3;1900;1;2;319;1;19;30;-;480;1732;2224;158;485
"412280 SALGADO FILHO";1637;928;701;8;976;530;131;8;1491;138;441;10;8;1158;15;5;102;4;170;1361;1605;213;307
"412290 SALTO DO ITARARE";1310;1307;1;2;1310;-;-;303;1005;2;1110;1;-;199;-;-;87;-;467;756;1298;72;73
"412300 SALTO DO LONTRA";4365;2580;1781;4;2565;1751;49;8;4316;41;1631;5;8;2705;8;8;25;-;30;4310;4342;591;26
"412310 SANTA AMELIA";883;849;33;1;881;2;-;-;882;1;742;-;-;141;-;-;93;4;784;2;878;1;6
"412320 SANTA CECILIA DO PAVAO";1184;1025;158;1;1023;161;-;561;616;7;908;-;-;276;-;-;-;-;-;1184;1183;240;250
"412330 SANTA CRUZ DE MONTE CASTELO";2621;2082;537;2;2019;599;3;15;2594;12;2002;2;-;603;7;7;32;1;58;2530;2615;69;41
"412340 SANTA FE";1062;1062;-;-;1062;-;-;38;1024;-;864;-;-;198;-;-;40;-;164;858;1055;21;7
"412350 SANTA HELENA";2119;2053;64;2;2099;20;-;1775;344;-;1680;20;11;273;15;120;91;9;1990;29;2097;103;39
"412360 SANTA INES";599;513;86;-;502;90;7;6;590;3;426;47;9;113;3;1;26;11;1;561;522;12;15
"412370 SANTA ISABEL DO IVAI";2887;2501;381;5;2507;378;2;1499;1385;3;2172;5;2;696;3;9;120;1;449;2317;2837;78;1931
"412380 SANTA IZABEL DO OESTE";3687;3068;619;-;2394;1287;6;3;3643;41;1746;1;-;1932;8;-;227;3;64;3393;3676;475;656
"412382 SANTA LUCIA";1310;875;434;1;939;371;-;-;1308;2;579;-;-;730;-;1;237;4;46;1023;1307;156;176
"412390 SANTA MARIANA";1932;1894;37;1;1895;36;1;833;1098;1;1349;7;1;568;5;2;529;2;26;1375;1928;169;30
"412395 SANTA MONICA";1059;844;213;2;868;187;4;6;1048;5;844;1;-;209;4;1;27;2;4;1026;1038;152;299
"412400 SANTANA DO ITARARE";1788;1192;596;-;1237;539;12;2;1741;45;1441;3;2;341;1;-;89;1;2;1696;1788;305;309
"412402 SANTA TEREZA DO OESTE";2916;2856;60;-;2843;73;-;19;2892;5;2493;1;13;407;1;1;17;4;12;2883;2896;4;34
"412405 SANTA TEREZINHA DE ITAIPU";5146;5042;104;-;5073;73;-;1658;3483;5;4673;1;1;465;4;2;124;15;4921;86;5146;107;113
"412410 SANTO ANTONIO DA PLATINA";9042;8577;441;24;9004;25;13;8307;508;227;7432;16;2;1127;46;419;839;44;2590;5569;8956;18;39
"412420 SANTO ANTONIO DO CAIUA";832;763;69;-;762;70;-;5;827;-;539;-;-;293;-;-;-;-;-;832;827;57;62
"412430 SANTO ANTONIO DO PARAISO";761;641;120;-;641;120;-;-;761;-;621;-;-;139;-;1;48;1;18;694;761;34;21
"412440 SANTO ANTONIO DO SUDOESTE";5346;4461;876;9;4297;1020;29;2399;2789;158;2548;45;5;2674;15;59;311;46;3711;1278;5324;616;202
"412450 SANTO INACIO";1596;1595;1;-;1596;-;-;563;1030;3;1303;4;1;287;1;-;3;-;4;1589;1589;114;1
"412460 SAO CARLOS DO IVAI";1950;1946;3;1;1948;2;-;15;1933;2;1776;1;-;166;6;1;84;-;40;1826;1920;188;268
"412470 SAO JERONIMO DA SERRA";2929;1853;1074;2;1935;978;16;9;2880;40;2195;2;6;701;11;14;248;23;436;2222;2921;37;2
"412480 SAO JOAO";3436;2094;1304;38;2241;1172;23;1253;2133;50;1438;16;3;1651;62;266;438;39;431;2528;3412;230;182
"412490 SAO JOAO DO CAIUA";1759;1656;103;-;1689;61;9;1274;460;25;1384;2;1;369;2;1;91;1;124;1543;1758;67;67
"412500 SAO JOAO DO IVAI";3934;3114;816;4;2776;1113;45;174;3717;43;2032;28;9;1795;41;29;237;9;72;3616;3920;202;200
"412510 SAO JOAO DO TRIUNFO";3858;1681;2153;24;1075;2724;59;44;3722;92;1447;10;5;2303;60;33;28;33;119;3678;3708;6;16
"412520 SAO JORGE D'OESTE";3111;2019;1070;22;1901;1164;46;195;2798;118;1254;19;25;1767;25;21;146;66;1533;1366;3050;350;279
"412530 SAO JORGE DO IVAI";1862;1656;205;1;1697;162;3;1616;245;1;1502;-;-;357;3;-;30;-;6;1826;1855;-;-
"412535 SAO JORGE DO PATROCINIO";2240;2146;93;1;1682;548;10;6;2232;2;928;-;1;1306;3;2;29;2;74;2135;2238;203;223
"412540 SAO JOSE DA BOA VISTA";1956;1279;674;3;1395;559;2;1131;778;47;1203;1;-;742;3;7;217;4;128;1607;1950;197;145
"412550 SAO JOSE DOS PINHAIS";29255;25492;3598;165;28799;359;97;21038;6934;1283;21477;92;56;5917;120;1593;5801;336;3504;19614;28657;403;543
"412555 SAO MANOEL DO PARANA";667;462;196;9;468;190;9;1;662;4;408;29;1;226;3;-;4;2;444;217;653;8;11
"412560 SAO MATEUS DO SUL";3109;1690;1382;37;1684;1411;14;165;2837;107;1099;4;6;1413;10;577;109;53;1567;1380;3013;344;175
"412570 SAO MIGUEL DO IGUACU";6189;4824;1343;22;5303;875;11;2047;4086;56;4276;4;6;1555;13;335;916;52;3087;2134;6184;149;35
"412575 SAO PEDRO DO IGUACU";882;519;362;1;502;378;2;28;849;5;365;-;1;501;13;2;1;-;77;804;875;-;-
"412580 SAO PEDRO DO IVAI";3153;2854;294;5;2920;229;4;1426;1727;-;2466;5;4;656;12;10;22;6;1924;1201;3140;1;2
"412590 SAO PEDRO DO PARANA";952;650;297;5;668;284;-;8;939;5;653;1;2;293;3;-;22;3;267;660;893;2;-
"412600 SAO SEBASTIAO DA AMOREIRA";2620;2405;212;3;2420;196;4;10;2607;3;2239;1;-;371;9;-;208;-;27;2385;2616;256;294
"412610 SAO TOME";1741;1482;259;-;1493;231;17;3;1735;3;1067;2;1;665;5;1;19;-;5;1717;1734;46;47
"412620 SAPOPEMA";2043;1374;668;1;1430;602;11;1;1562;480;1426;-;-;604;10;3;371;5;10;1657;2036;354;341
"412625 SARANDI";4426;4405;20;1;4420;4;2;11;4410;5;4279;1;-;129;3;14;88;12;10;4316;4402;209;86
"412627 SAUDADE DO IGUACU";1689;1104;583;2;1047;627;15;9;1625;55;873;5;8;737;5;61;133;25;938;593;1669;31;11
"412630 SENGES";855;847;8;-;831;22;2;572;153;130;699;-;-;148;2;6;227;13;264;351;751;88;99
"412635 SERRANOPOLIS DO IGUACU";1650;1168;482;-;1298;352;-;-;1649;1;830;3;1;620;2;194;296;21;5;1328;1645;38;35
"412640 SERTANEJA";1830;1829;-;1;1830;-;-;-;1830;-;1600;-;-;227;3;-;531;2;1;1296;1829;162;160
"412650 SERTANOPOLIS";4316;3707;609;-;3713;603;-;2165;2148;3;3602;3;4;698;8;1;20;-;3200;1096;4254;44;35
"412660 SIQUEIRA CAMPOS";5318;4910;399;9;5050;253;15;3819;1419;80;3384;16;9;1794;31;84;1563;30;421;3304;5118;2;11
"412665 SULINA";1173;558;614;1;575;545;53;11;1121;41;275;-;1;765;48;84;103;3;38;1029;1164;52;59
"412667 TAMARANA";3083;2004;1076;3;2226;848;9;18;3054;11;2385;4;8;673;11;2;33;3;19;3028;3055;232;245
"412670 TAMBOARA";1573;1486;87;-;1475;98;-;2;1569;2;1094;-;1;477;1;-;11;3;523;1036;1573;87;75
"412680 TAPEJARA";3554;3548;5;1;3497;50;7;2583;930;41;2731;8;7;788;17;3;53;3;3488;10;3444;50;53
"412690 TAPIRA";1908;1283;623;2;1351;554;3;31;1871;6;1215;5;9;662;14;3;21;3;50;1834;1861;77;140
"412700 TEIXEIRA SOARES";2661;1517;1125;19;1418;1220;23;154;2499;8;1016;1;2;1555;63;24;223;79;1360;999;2460;113;49
